test,approach,answer,time
email-Enron,DP-WCC,225,21.4681750597462
email-Enron,DP-WCC,226,21.468176551616
email-Enron,DP-WCC,227,21.4681785407733
email-Enron,DP-WCC,228,21.4681800326395
email-Enron,DP-WCC,229,21.4681820217921
email-Enron,DP-WCC,230,21.4681835136547
email-Enron,DP-WCC,231,21.4681850055158
email-Enron,DP-WCC,232,21.4681864973753
email-Enron,DP-WCC,233,21.4681884865189
email-Enron,DP-WCC,234,21.4681899783748
email-Enron,DP-WCC,235,21.4681919675137
email-Enron,DP-WCC,236,21.468193459366
email-Enron,DP-WCC,237,21.4681949512168
email-Enron,DP-WCC,238,21.4681969403487
email-Enron,DP-WCC,239,21.4681984321959
email-Enron,DP-WCC,240,21.4682004213231
email-Enron,DP-WCC,241,21.4682019131667
email-Enron,DP-WCC,242,21.4682034050087
email-Enron,DP-WCC,243,21.468205394129
email-Enron,DP-WCC,244,21.4682068859674
email-Enron,DP-WCC,245,21.468208875083
email-Enron,DP-WCC,246,21.4682103669178
email-Enron,DP-WCC,247,21.4682118587511
email-Enron,DP-WCC,248,21.4682133505828
email-Enron,DP-WCC,249,21.4682153396894
email-Enron,DP-WCC,250,21.4682168315176
email-Enron,DP-WCC,251,21.4682188206194
email-Enron,DP-WCC,252,21.468220312444
email-Enron,DP-WCC,253,21.468221804267
email-Enron,DP-WCC,254,21.4682237933619
email-Enron,DP-WCC,255,21.4682252851813
email-Enron,DP-WCC,256,21.4682267769992
email-Enron,DP-WCC,257,21.4682287660873
email-Enron,DP-WCC,258,21.4682302579016
email-Enron,DP-WCC,259,21.4682317497143
email-Enron,DP-WCC,260,21.4682337387955
email-Enron,DP-WCC,261,21.4682352306046
email-Enron,DP-WCC,262,21.4682367224122
email-Enron,DP-WCC,263,21.4682382142183
email-Enron,DP-WCC,264,21.4682402032906
email-Enron,DP-WCC,265,21.468241695093
email-Enron,DP-WCC,266,21.4682431868939
email-Enron,DP-WCC,267,21.4682446786933
email-Enron,DP-WCC,268,21.4682466677567
email-Enron,DP-WCC,269,21.4682481595525
email-Enron,DP-WCC,270,21.4683873870329
email-Enron,DP-WCC,271,21.4683898731158
email-Enron,DP-WCC,272,21.468391861979
email-Enron,DP-WCC,273,21.4683933536247
email-Enron,DP-WCC,274,21.4683953424831
email-Enron,DP-WCC,275,21.4683973313388
email-Enron,DP-WCC,276,21.4683988229788
email-Enron,DP-WCC,277,21.4684008118297
email-Enron,DP-WCC,278,21.4684023034661
email-Enron,DP-WCC,279,21.4684042923122
email-Enron,DP-WCC,280,21.4684057839449
email-Enron,DP-WCC,281,21.4684077727862
email-Enron,DP-WCC,282,21.4684097616248
email-Enron,DP-WCC,283,21.4684112532519
email-Enron,DP-WCC,284,21.4684132420857
email-Enron,DP-WCC,285,21.4684147337092
email-Enron,DP-WCC,286,21.4684167225382
email-Enron,DP-WCC,287,21.4684187113644
email-Enron,DP-WCC,288,21.4684207001879
email-Enron,DP-WCC,289,21.4684221918037
email-Enron,DP-WCC,290,21.4684241806224
email-Enron,DP-WCC,291,21.4684261694383
email-Enron,DP-WCC,292,21.4684276610485
